# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
fliF	PA1101	AAG04490	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fliG	PA1102	AAG04491	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
fliI	PA1104	AAG04493	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
fliJ	PA1105	AAG04494	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
flp	PA4306	AAG07694	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
fmt	PA0018	AAG03408	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
folD	PA1796	AAG05185	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
folE2	PA1674	AAG05063	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
foxA	PA2466	AAG05854	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fppA	PA4295	AAG07683	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
fpr	PA3397	AAG06785	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fptA	PA4221	AAG07609	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
fpvB	PA4168	AAG07555	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
fpvI	PA2387	AAG05775	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fpvR	PA2388	AAG05776	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ftsY	PA0373	AAG03762	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
fusA2	PA2071	AAG05459	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gacS	PA0928	AAG04317	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
galU	PA2023	AAG05411	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gbt	PA3082	AAG06470	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
gcd	PA2290	AAG05678	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
gcdH	PA0447	AAG03836	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gcpE	PA3803	AAG07190	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
gcvH2	PA2446	AAG05834	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gcvP2	PA2445	AAG05833	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gcvT2	PA2442	AAG05830	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
gdhB	PA3068	AAG06456	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ggt	PA1338	AAG04727	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
glcB	PA0482	AAG03871	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
glgP	PA2144	AAG05532	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
glnA	PA5119	AAG08504	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
glnE	PA5014	AAG08399	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
glnK	PA5288	AAG08673	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
glnS	PA1794	AAG05183	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gloA1	PA3524	AAG06912	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
gloA2	PA0710	AAG04099	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
gloA3	PA5111	AAG08496	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
glpD	PA3584	AAG06972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
glpF	PA3581	AAG06969	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
glpK	PA3582	AAG06970	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
glpM	PA3585	AAG06973	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
glpR	PA3583	AAG06971	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
glpT	PA5235	AAG08620	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
gltA	PA1580	AAG04969	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
gltS	PA3176	AAG06564	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
glyA1	PA5415	AAG08800	protein_coding	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0
glyA2	PA2444	AAG05832	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
glyQ	PA0009	AAG03399	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gmk	PA5336	AAG08721	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gor	PA2025	AAG05413	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
greB	PA2859	AAG06247	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
hasAp	PA3407	AAG06795	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	1
hasD	PA3406	AAG06794	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	1
hasE	PA3405	AAG06793	protein_coding	0	0	1	2	0	0	0	2	0	1	0	0	0	0	0
hasR	PA3408	AAG06796	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	1
hcnA	PA2193	AAG05581	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
hcnB	PA2194	AAG05582	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
hcnC	PA2195	AAG05583	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
hemB	PA5243	AAG08628	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
hemL	PA3977	AAG07364	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hisF2	PA3151	AAG06539	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
hisH2	PA3152	AAG06540	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
hisS	PA3802	AAG07189	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
hmgA	PA2009	AAG05397	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
hpd	PA0865	AAG04254	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
hslU	PA5054	AAG08439	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
hslV	PA5053	AAG08438	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
htpX	PA2830	AAG06218	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hutC	PA5105	AAG08490	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hutH	PA5098	AAG08483	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
hutU	PA5100	AAG08485	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0
ibpA	PA3126	AAG06514	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
icd	PA2623	AAG06011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
iciA	PA4363	AAG07751	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
icmP	PA4370	AAG07758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
idh	PA2624	AAG06012	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ileS	PA4560	AAG07948	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ilvA1	PA0331	AAG03720	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ilvA2	PA1326	AAG04715	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
imm2	PA1151	AAG04540	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
infB	PA4744	AAG08130	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ispB	PA4569	AAG07957	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
katN	PA2185	AAG05573	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
kdpA	PA1633	AAG05022	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
kdpB	PA1634	AAG05023	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
kdpC	PA1635	AAG05024	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
kdpD	PA1636	AAG05025	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
kdpE	PA1637	AAG05026	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
kdpF	PA1632	AAG05021	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
kynA	PA2579	AAG05967	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ladS	PA3974	AAG07361	protein_coding	1	0	0	3	0	0	0	3	0	0	0	1	0	0	0
lasI	PA1432	AAG04821	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
lasR	PA1430	AAG04819	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ldh	PA3418	AAG06806	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ldhA	PA0927	AAG04316	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
lecA	PA2570	AAG05958	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
leuB	PA3118	AAG06506	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
leuC	PA3121	AAG06509	protein_coding	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0
leuD	PA3120	AAG06508	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
lexA	PA3007	AAG06395	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ligT	PA2861	AAG06249	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
lipA	PA2862	AAG06250	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
lipH	PA2863	AAG06251	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
liuE	PA2011	AAG05399	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
liuR	PA2016	AAG05404	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
lpd3	PA4829	AAG08214	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
lpxA	PA3644	AAG07032	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
lpxB	PA3643	AAG07031	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
lpxD	PA3646	AAG07034	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
lspA	PA4559	AAG07947	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
ltaA	PA5413	AAG08798	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
lytB	PA4557	AAG07945	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
maiA	PA2007	AAG05395	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
masA	PA1685	AAG05074	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
mdoH	PA5077	AAG08462	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
metK	PA0546	AAG03935	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
metX	PA0390	AAG03779	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
metY	PA5025	AAG08410	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
metZ	PA3107	AAG06495	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mexE	PA2493	AAG05881	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	3
mexF	PA2494	AAG05882	protein_coding	0	0	1	3	0	0	0	0	0	1	0	0	0	0	3
mexG	PA4205	AAG07592	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mexH	PA4206	AAG07593	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
mexI	PA4207	AAG07594	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
mexT	PA2492	AAG05880	protein_coding	1	0	2	1	0	0	0	1	1	2	0	0	0	0	0
mfd	PA3002	AAG06390	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
mgtA	PA4825	AAG08210	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
migA	PA0705	AAG04094	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mliC	PA0867	AAG04256	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
moaA1	PA3870	AAG07257	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
motC	PA1460	AAG04849	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
motD	PA1461	AAG04850	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mqoA	PA3452	AAG06840	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mrcB	PA4700	AAG08086	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mtr	PA5434	AAG08819	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
mttC	PA2866	AAG06254	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
mutS	PA3620	AAG07008	protein_coding	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
mvaT	PA4315	AAG07703	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
mvfR	PA1003	AAG04392	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
nadA	PA1004	AAG04393	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nadC	PA4524	AAG07912	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
nagZ	PA3005	AAG06393	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
napA	PA1174	AAG04563	protein_coding	1	0	0	2	0	0	0	1	1	0	0	0	0	0	1
napB	PA1173	AAG04562	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2
napC	PA1172	AAG04561	protein_coding	0	0	1	2	0	0	0	0	0	1	0	0	0	0	2
napD	PA1175	AAG04564	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
napE	PA1177	AAG04566	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
napF	PA1176	AAG04565	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
narG	PA3875	AAG07262	protein_coding	0	0	1	2	0	0	0	1	0	1	0	0	0	0	1
narH	PA3874	AAG07261	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
narI	PA3872	AAG07259	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
narJ	PA3873	AAG07260	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
narK1	PA3877	AAG07264	protein_coding	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0
narK2	PA3876	AAG07263	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
narL	PA3879	AAG07266	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
narX	PA3878	AAG07265	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nasA	PA1783	AAG05172	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ndh	PA4538	AAG07926	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nhaP	PA3887	AAG07274	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nirB	PA1781	AAG05170	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
nirD	PA1780	AAG05169	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
nosD	PA3393	AAG06781	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
nosF	PA3394	AAG06782	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
nosL	PA3396	AAG06784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nosR	PA3391	AAG06779	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
nosY	PA3395	AAG06783	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
nosZ	PA3392	AAG06780	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
nqrA	PA2999	AAG06387	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
nqrB	PA2998	AAG06386	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
nqrC	PA2997	AAG06385	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
nqrD	PA2996	AAG06384	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
nqrE	PA2995	AAG06383	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nqrF	PA2994	AAG06382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nrdA	PA1156	AAG04545	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
nrdB	PA1155	AAG04544	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
nrdR	PA4057	AAG07444	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nth	PA3495	AAG06883	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ntrB	PA5124	AAG08509	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ntrC	PA5125	AAG08510	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
nuh	PA0143	AAG03533	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
nusA	PA4745	AAG08131	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
obg	PA4566	AAG07954	protein_coding	0	0	1	2	0	0	0	1	0	1	0	0	0	0	1
opdC	PA0162	AAG03552	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
opdO	PA2113	AAG05501	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
opdP	PA4501	AAG07889	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
opmD	PA4208	AAG07595	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
opr86	PA3648	AAG07036	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
oprF	PA1777	AAG05166	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
oprH	PA1178	AAG04567	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
oprN	PA2495	AAG05883	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
osmE	PA4876	AAG08261	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ospR	PA2825	AAG06213	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
oxyR	PA5344	AAG08729	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
panE	PA4397	AAG07785	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2
parC	PA4964	AAG08349	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
parE	PA4967	AAG08352	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pbpG	PA0869	AAG04258	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pcaQ	PA0152	AAG03542	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pchC	PA4229	AAG07617	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pchD	PA4228	AAG07616	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pchE	PA4226	AAG07614	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0
pchF	PA4225	AAG07613	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
pchP	PA5292	AAG08677	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
pchR	PA4227	AAG07615	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
pcm	PA3624	AAG07012	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
pcoA	PA2065	AAG05453	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pcoB	PA2064	AAG05452	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pctC	PA4307	AAG07695	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
pdxB	PA1375	AAG04764	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pelB	PA3063	AAG06451	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pelC	PA3062	AAG06450	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pelD	PA3061	AAG06449	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pelE	PA3060	AAG06448	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
pelF	PA3059	AAG06447	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pelG	PA3058	AAG06446	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pepN	PA3083	AAG06471	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pgsA	PA2584	AAG05972	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
phaC1	PA5056	AAG08441	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
phaC2	PA5058	AAG08443	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
phaD	PA5057	AAG08442	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
phaF	PA5060	AAG08445	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
phhA	PA0872	AAG04261	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
phhB	PA0871	AAG04260	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
phhC	PA0870	AAG04259	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
phhR	PA0873	AAG04262	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
phnA	PA1001	AAG04390	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
phnB	PA1002	AAG04391	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
phnW	PA1310	AAG04699	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
phnX	PA1311	AAG04700	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
phoP	PA1179	AAG04568	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
phoQ	PA1180	AAG04569	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
phrD	PA0714.1	PA0714.1-1	lincRNA	0	0	0	43	0	0	0	42	0	0	0	0	0	0	1
phuR	PA4710	AAG08096	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
phuT	PA4708	AAG08094	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
phzA1	PA4210	AAG07597	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
phzB1	PA4211	AAG07598	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
phzC1	PA4212	AAG07599	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
phzD1	PA4213	AAG07600	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
phzE1	PA4214	AAG07601	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
phzF1	PA4215	AAG07602	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
phzG1	PA4216	AAG07604	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
phzM	PA4209	AAG07596	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
phzS	PA4217	AAG07605	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pilA	PA4525	AAG07913	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
pilB	PA4526	AAG07914	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
pilD	PA4528	AAG07916	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pilE	PA4556	AAG07944	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pilF	PA3805	AAG07192	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pilR	PA4547	AAG07935	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pilS	PA4546	AAG07934	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pilT	PA0395	AAG03784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pilV	PA4551	AAG07939	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pilW	PA4552	AAG07940	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pilX	PA4553	AAG07941	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
pilY1	PA4554	AAG07942	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1
pilY2	PA4555	AAG07943	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pirA	PA0931	AAG04320	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
piv	PA4175	AAG07562	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
plcH	PA0844	AAG04233	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
plcR	PA0843	AAG04232	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
plsB	PA3673	AAG07061	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
pmrA	PA4776	AAG08162	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
pmrB	PA4777	AAG08163	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
pnp	PA4740	AAG08126	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
potA	PA3607	AAG06995	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
potB	PA3608	AAG06996	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
potC	PA3609	AAG06997	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ppa	PA4031	AAG07418	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
